date,sentiment_score,sentiment_label,simulated_headline
2021-02-08,0.806,Positive,Institutional adoption continues to grow.
2021-02-09,-0.124,Neutral,Market consolidating around key levels.
2021-02-10,-0.322,Negative,Bears dominating as support levels break.
2021-02-11,0.945,Positive,Bulls taking control of the market.
2021-02-12,-0.364,Negative,Fears of regulatory crackdown loom.
2021-02-13,0.002,Neutral,Market consolidating around key levels.
2021-02-14,0.356,Positive,Institutional adoption continues to grow.
2021-02-15,-0.058,Neutral,Low volatility day ahead of fed meeting.
2021-02-16,0.282,Neutral,Market participants remain undecided.
2021-02-17,0.828,Positive,Market shows strong resilience.
2021-02-18,-0.278,Neutral,Low volatility day ahead of fed meeting.
2021-02-19,1.0,Positive,Institutional adoption continues to grow.
2021-02-20,-0.198,Neutral,Market consolidating around key levels.
2021-02-21,0.466,Positive,Record high inflows seen in crypto funds.
2021-02-22,-0.781,Negative,Investors fleeing risk-on assets.
2021-02-23,-0.819,Negative,Major exchange hack sparks panic selling.
2021-02-24,0.15,Neutral,Low volatility day ahead of fed meeting.
2021-02-25,-0.618,Negative,Investors fleeing risk-on assets.
2021-02-26,-0.226,Neutral,Market consolidating around key levels.
2021-02-27,-0.156,Neutral,Low volatility day ahead of fed meeting.
2021-02-28,-0.118,Neutral,Low volatility day ahead of fed meeting.
2021-03-01,0.941,Positive,Record high inflows seen in crypto funds.
2021-03-02,-0.268,Neutral,Market consolidating around key levels.
2021-03-03,0.695,Positive,Bulls taking control of the market.
2021-03-04,-0.636,Negative,Major exchange hack sparks panic selling.
2021-03-05,-0.047,Neutral,Market consolidating around key levels.
2021-03-06,-0.143,Neutral,Sideways trading continues throughout the session.
2021-03-07,0.638,Positive,Bulls taking control of the market.
2021-03-08,0.616,Positive,Bulls taking control of the market.
2021-03-09,0.57,Positive,Record high inflows seen in crypto funds.
2021-03-10,0.097,Neutral,Trading sideways with no clear direction.
2021-03-11,0.342,Positive,Bulls taking control of the market.
2021-03-12,0.0,Neutral,Trading sideways with no clear direction.
2021-03-13,0.803,Positive,Positive regulatory news sparks a rally.
2021-03-14,-0.483,Negative,Investors fleeing risk-on assets.
2021-03-15,-0.709,Negative,Investors fleeing risk-on assets.
2021-03-16,0.541,Positive,Bulls taking control of the market.
2021-03-17,0.549,Positive,Positive regulatory news sparks a rally.
2021-03-18,-0.255,Neutral,Market participants remain undecided.
2021-03-19,0.181,Neutral,Sideways trading continues throughout the session.
2021-03-20,0.172,Neutral,Market consolidating around key levels.
2021-03-21,-0.031,Neutral,Trading sideways with no clear direction.
2021-03-22,-0.78,Negative,Fears of regulatory crackdown loom.
2021-03-23,0.15,Neutral,Low volatility day ahead of fed meeting.
2021-03-24,-0.656,Negative,Market bleeds amidst macroeconomic uncertainty.
2021-03-25,-0.444,Negative,Fears of regulatory crackdown loom.
2021-03-26,0.987,Positive,Record high inflows seen in crypto funds.
2021-03-27,0.176,Neutral,Low volatility day ahead of fed meeting.
2021-03-28,0.097,Neutral,Low volatility day ahead of fed meeting.
2021-03-29,0.437,Positive,Bulls taking control of the market.
2021-03-30,0.414,Positive,Institutional adoption continues to grow.
2021-03-31,-0.096,Neutral,Low volatility day ahead of fed meeting.
2021-04-01,0.18,Neutral,Market consolidating around key levels.
2021-04-02,-0.032,Neutral,Low volatility day ahead of fed meeting.
2021-04-03,-0.324,Negative,Investors fleeing risk-on assets.
2021-04-04,0.167,Neutral,Market participants remain undecided.
2021-04-05,0.049,Neutral,Market participants remain undecided.
2021-04-06,-0.125,Neutral,Low volatility day ahead of fed meeting.
2021-04-07,-0.369,Negative,Fears of regulatory crackdown loom.
2021-04-08,0.494,Positive,Institutional adoption continues to grow.
2021-04-09,0.214,Neutral,Sideways trading continues throughout the session.
2021-04-10,0.445,Positive,Market shows strong resilience.
2021-04-11,-0.057,Neutral,Low volatility day ahead of fed meeting.
2021-04-12,0.105,Neutral,Trading sideways with no clear direction.
2021-04-13,0.922,Positive,Institutional adoption continues to grow.
2021-04-14,0.038,Neutral,Market consolidating around key levels.
2021-04-15,-0.011,Neutral,Market consolidating around key levels.
2021-04-16,-0.505,Negative,Market bleeds amidst macroeconomic uncertainty.
2021-04-17,-0.414,Negative,Major exchange hack sparks panic selling.
2021-04-18,-1.0,Negative,Fears of regulatory crackdown loom.
2021-04-19,-0.157,Neutral,Trading sideways with no clear direction.
2021-04-20,0.384,Positive,Bulls taking control of the market.
2021-04-21,-0.549,Negative,Fears of regulatory crackdown loom.
2021-04-22,-0.438,Negative,Bears dominating as support levels break.
2021-04-23,-0.339,Negative,Bears dominating as support levels break.
2021-04-24,-0.491,Negative,Market bleeds amidst macroeconomic uncertainty.
2021-04-25,-0.253,Neutral,Sideways trading continues throughout the session.
2021-04-26,1.0,Positive,Positive regulatory news sparks a rally.
2021-04-27,0.354,Positive,Market shows strong resilience.
2021-04-28,-0.175,Neutral,Market consolidating around key levels.
2021-04-29,-0.167,Neutral,Trading sideways with no clear direction.
2021-04-30,1.0,Positive,Market shows strong resilience.
2021-05-01,-0.128,Neutral,Sideways trading continues throughout the session.
2021-05-02,-0.278,Neutral,Sideways trading continues throughout the session.
2021-05-03,0.215,Neutral,Low volatility day ahead of fed meeting.
2021-05-04,-1.0,Negative,Major exchange hack sparks panic selling.
2021-05-05,0.83,Positive,Bulls taking control of the market.
2021-05-06,-0.247,Neutral,Trading sideways with no clear direction.
2021-05-07,0.168,Neutral,Market consolidating around key levels.
2021-05-08,0.221,Neutral,Trading sideways with no clear direction.
2021-05-09,-0.203,Neutral,Sideways trading continues throughout the session.
2021-05-10,-0.569,Negative,Market bleeds amidst macroeconomic uncertainty.
2021-05-11,0.15,Neutral,Trading sideways with no clear direction.
2021-05-12,-0.979,Negative,Bears dominating as support levels break.
2021-05-13,-0.14,Neutral,Trading sideways with no clear direction.
2021-05-14,0.179,Neutral,Market consolidating around key levels.
2021-05-15,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2021-05-16,0.026,Neutral,Low volatility day ahead of fed meeting.
2021-05-17,-0.817,Negative,Fears of regulatory crackdown loom.
2021-05-18,-0.141,Neutral,Market participants remain undecided.
2021-05-19,-0.863,Negative,Fears of regulatory crackdown loom.
2021-05-20,1.0,Positive,Record high inflows seen in crypto funds.
2021-05-21,-0.908,Negative,Major exchange hack sparks panic selling.
2021-05-22,0.173,Neutral,Market consolidating around key levels.
2021-05-23,-1.0,Negative,Bears dominating as support levels break.
2021-05-24,1.0,Positive,Record high inflows seen in crypto funds.
2021-05-25,0.006,Neutral,Sideways trading continues throughout the session.
2021-05-26,0.447,Positive,Institutional adoption continues to grow.
2021-05-27,-0.16,Neutral,Low volatility day ahead of fed meeting.
2021-05-28,-1.0,Negative,Fears of regulatory crackdown loom.
2021-05-29,-0.417,Negative,Major exchange hack sparks panic selling.
2021-05-30,0.382,Positive,Positive regulatory news sparks a rally.
2021-05-31,0.678,Positive,Institutional adoption continues to grow.
2021-06-01,-0.075,Neutral,Sideways trading continues throughout the session.
2021-06-02,0.487,Positive,Positive regulatory news sparks a rally.
2021-06-03,0.707,Positive,Positive regulatory news sparks a rally.
2021-06-04,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2021-06-05,-0.674,Negative,Investors fleeing risk-on assets.
2021-06-06,0.013,Neutral,Market consolidating around key levels.
2021-06-07,-0.913,Negative,Fears of regulatory crackdown loom.
2021-06-08,0.098,Neutral,Sideways trading continues throughout the session.
2021-06-09,1.0,Positive,Bulls taking control of the market.
2021-06-10,-0.43,Negative,Major exchange hack sparks panic selling.
2021-06-11,0.387,Positive,Market shows strong resilience.
2021-06-12,-0.542,Negative,Fears of regulatory crackdown loom.
2021-06-13,1.0,Positive,Positive regulatory news sparks a rally.
2021-06-14,0.444,Positive,Market shows strong resilience.
2021-06-15,0.051,Neutral,Low volatility day ahead of fed meeting.
2021-06-16,-0.475,Negative,Bears dominating as support levels break.
2021-06-17,0.02,Neutral,Market consolidating around key levels.
2021-06-18,-0.771,Negative,Market bleeds amidst macroeconomic uncertainty.
2021-06-19,-0.163,Neutral,Sideways trading continues throughout the session.
2021-06-20,-0.123,Neutral,Sideways trading continues throughout the session.
2021-06-21,-1.0,Negative,Fears of regulatory crackdown loom.
2021-06-22,0.265,Neutral,Trading sideways with no clear direction.
2021-06-23,0.659,Positive,Bulls taking control of the market.
2021-06-24,0.451,Positive,Positive regulatory news sparks a rally.
2021-06-25,-0.874,Negative,Investors fleeing risk-on assets.
2021-06-26,0.373,Positive,Record high inflows seen in crypto funds.
2021-06-27,1.0,Positive,Record high inflows seen in crypto funds.
2021-06-28,0.013,Neutral,Market participants remain undecided.
2021-06-29,0.469,Positive,Bulls taking control of the market.
2021-06-30,-0.443,Negative,Bears dominating as support levels break.
2021-07-01,-0.609,Negative,Fears of regulatory crackdown loom.
2021-07-02,0.289,Neutral,Low volatility day ahead of fed meeting.
2021-07-03,0.335,Positive,Market shows strong resilience.
2021-07-04,0.439,Positive,Bulls taking control of the market.
2021-07-05,-0.754,Negative,Fears of regulatory crackdown loom.
2021-07-06,0.259,Neutral,Market participants remain undecided.
2021-07-07,-0.189,Neutral,Low volatility day ahead of fed meeting.
2021-07-08,-0.562,Negative,Bears dominating as support levels break.
2021-07-09,0.362,Positive,Record high inflows seen in crypto funds.
2021-07-10,-0.15,Neutral,Trading sideways with no clear direction.
2021-07-11,0.505,Positive,Record high inflows seen in crypto funds.
2021-07-12,-0.456,Negative,Fears of regulatory crackdown loom.
2021-07-13,-0.164,Neutral,Market participants remain undecided.
2021-07-14,0.121,Neutral,Low volatility day ahead of fed meeting.
2021-07-15,-0.343,Negative,Bears dominating as support levels break.
2021-07-16,-0.354,Negative,Bears dominating as support levels break.
2021-07-17,-0.065,Neutral,Low volatility day ahead of fed meeting.
2021-07-18,0.214,Neutral,Low volatility day ahead of fed meeting.
2021-07-19,-0.536,Negative,Bears dominating as support levels break.
2021-07-20,-0.61,Negative,Bears dominating as support levels break.
2021-07-21,0.835,Positive,Bulls taking control of the market.
2021-07-22,-0.085,Neutral,Sideways trading continues throughout the session.
2021-07-23,0.823,Positive,Market shows strong resilience.
2021-07-24,0.251,Neutral,Market participants remain undecided.
2021-07-25,0.569,Positive,Bulls taking control of the market.
2021-07-26,0.849,Positive,Positive regulatory news sparks a rally.
2021-07-27,1.0,Positive,Positive regulatory news sparks a rally.
2021-07-28,0.276,Neutral,Sideways trading continues throughout the session.
2021-07-29,-0.093,Neutral,Trading sideways with no clear direction.
2021-07-30,0.861,Positive,Bulls taking control of the market.
2021-07-31,-0.284,Neutral,Sideways trading continues throughout the session.
2021-08-01,-0.705,Negative,Major exchange hack sparks panic selling.
2021-08-02,-0.089,Neutral,Sideways trading continues throughout the session.
2021-08-03,-0.274,Neutral,Market participants remain undecided.
2021-08-04,0.43,Positive,Market shows strong resilience.
2021-08-05,0.294,Neutral,Market participants remain undecided.
2021-08-06,0.748,Positive,Bulls taking control of the market.
2021-08-07,0.687,Positive,Institutional adoption continues to grow.
2021-08-08,-0.334,Negative,Market bleeds amidst macroeconomic uncertainty.
2021-08-09,0.93,Positive,Record high inflows seen in crypto funds.
2021-08-10,-0.21,Neutral,Trading sideways with no clear direction.
2021-08-11,0.16,Neutral,Trading sideways with no clear direction.
2021-08-12,-0.223,Neutral,Market consolidating around key levels.
2021-08-13,1.0,Positive,Positive regulatory news sparks a rally.
2021-08-14,-0.065,Neutral,Trading sideways with no clear direction.
2021-08-15,-0.058,Neutral,Sideways trading continues throughout the session.
2021-08-16,-0.204,Neutral,Sideways trading continues throughout the session.
2021-08-17,-0.519,Negative,Major exchange hack sparks panic selling.
2021-08-18,0.16,Neutral,Low volatility day ahead of fed meeting.
2021-08-19,0.52,Positive,Positive regulatory news sparks a rally.
2021-08-20,0.856,Positive,Positive regulatory news sparks a rally.
2021-08-21,-0.21,Neutral,Market participants remain undecided.
2021-08-22,0.115,Neutral,Trading sideways with no clear direction.
2021-08-23,0.211,Neutral,Market consolidating around key levels.
2021-08-24,-0.737,Negative,Investors fleeing risk-on assets.
2021-08-25,0.263,Neutral,Sideways trading continues throughout the session.
2021-08-26,-0.546,Negative,Bears dominating as support levels break.
2021-08-27,0.68,Positive,Bulls taking control of the market.
2021-08-28,0.083,Neutral,Sideways trading continues throughout the session.
2021-08-29,-0.01,Neutral,Market consolidating around key levels.
2021-08-30,-0.656,Negative,Major exchange hack sparks panic selling.
2021-08-31,0.15,Neutral,Low volatility day ahead of fed meeting.
2021-09-01,0.488,Positive,Bulls taking control of the market.
2021-09-02,0.19,Neutral,Sideways trading continues throughout the session.
2021-09-03,0.36,Positive,Record high inflows seen in crypto funds.
2021-09-04,-0.181,Neutral,Market consolidating around key levels.
2021-09-05,0.606,Positive,Bulls taking control of the market.
2021-09-06,0.127,Neutral,Low volatility day ahead of fed meeting.
2021-09-07,-0.859,Negative,Market bleeds amidst macroeconomic uncertainty.
2021-09-08,-0.143,Neutral,Trading sideways with no clear direction.
2021-09-09,0.017,Neutral,Market consolidating around key levels.
