date,sentiment_score,sentiment_label,simulated_headline
2025-09-30,-0.115,Neutral,Trading sideways with no clear direction.
2025-10-01,0.95,Positive,Positive regulatory news sparks a rally.
2025-10-02,0.784,Positive,Record high inflows seen in crypto funds.
2025-10-03,-0.312,Negative,Major exchange hack sparks panic selling.
2025-10-04,-0.533,Negative,Investors fleeing risk-on assets.
2025-10-05,0.163,Neutral,Sideways trading continues throughout the session.
2025-10-06,0.633,Positive,Bulls taking control of the market.
2025-10-07,-0.971,Negative,Investors fleeing risk-on assets.
2025-10-08,0.659,Positive,Positive regulatory news sparks a rally.
2025-10-09,-0.514,Negative,Fears of regulatory crackdown loom.
2025-10-10,-1.0,Negative,Investors fleeing risk-on assets.
2025-10-11,-0.531,Negative,Fears of regulatory crackdown loom.
2025-10-12,1.0,Positive,Record high inflows seen in crypto funds.
2025-10-13,0.349,Positive,Bulls taking control of the market.
2025-10-14,-0.627,Negative,Investors fleeing risk-on assets.
2025-10-15,-0.609,Negative,Major exchange hack sparks panic selling.
2025-10-16,-0.77,Negative,Bears dominating as support levels break.
2025-10-17,-0.264,Neutral,Market participants remain undecided.
2025-10-18,0.552,Positive,Positive regulatory news sparks a rally.
2025-10-19,0.426,Positive,Market shows strong resilience.
2025-10-20,0.463,Positive,Bulls taking control of the market.
2025-10-21,-0.346,Negative,Major exchange hack sparks panic selling.
2025-10-22,-0.136,Neutral,Trading sideways with no clear direction.
2025-10-23,0.223,Neutral,Market participants remain undecided.
2025-10-24,0.037,Neutral,Sideways trading continues throughout the session.
2025-10-25,0.083,Neutral,Market participants remain undecided.
2025-10-26,0.864,Positive,Positive regulatory news sparks a rally.
2025-10-27,-0.352,Negative,Fears of regulatory crackdown loom.
2025-10-28,-0.329,Negative,Bears dominating as support levels break.
2025-10-29,-0.268,Neutral,Market consolidating around key levels.
2025-10-30,-0.854,Negative,Fears of regulatory crackdown loom.
2025-10-31,0.35,Positive,Record high inflows seen in crypto funds.
2025-11-01,0.209,Neutral,Market participants remain undecided.
2025-11-02,0.056,Neutral,Trading sideways with no clear direction.
2025-11-03,-0.834,Negative,Bears dominating as support levels break.
2025-11-04,-0.31,Negative,Major exchange hack sparks panic selling.
2025-11-05,0.491,Positive,Bulls taking control of the market.
2025-11-06,-0.595,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-11-07,1.0,Positive,Positive regulatory news sparks a rally.
2025-11-08,-0.097,Neutral,Sideways trading continues throughout the session.
2025-11-09,0.356,Positive,Institutional adoption continues to grow.
2025-11-10,0.285,Neutral,Market participants remain undecided.
2025-11-11,-0.679,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-11-12,0.022,Neutral,Low volatility day ahead of fed meeting.
2025-11-13,-0.689,Negative,Major exchange hack sparks panic selling.
2025-11-14,-0.563,Negative,Major exchange hack sparks panic selling.
2025-11-15,0.374,Positive,Positive regulatory news sparks a rally.
2025-11-16,-0.558,Negative,Investors fleeing risk-on assets.
2025-11-17,-0.416,Negative,Fears of regulatory crackdown loom.
2025-11-18,0.968,Positive,Positive regulatory news sparks a rally.
2025-11-19,-0.745,Negative,Bears dominating as support levels break.
2025-11-20,-0.48,Negative,Fears of regulatory crackdown loom.
2025-11-21,-0.706,Negative,Investors fleeing risk-on assets.
2025-11-22,0.183,Neutral,Market participants remain undecided.
2025-11-23,0.706,Positive,Market shows strong resilience.
2025-11-24,0.746,Positive,Market shows strong resilience.
2025-11-25,0.259,Neutral,Sideways trading continues throughout the session.
2025-11-26,0.098,Neutral,Sideways trading continues throughout the session.
2025-11-27,-0.298,Neutral,Trading sideways with no clear direction.
2025-11-28,-0.225,Neutral,Sideways trading continues throughout the session.
2025-11-29,-0.319,Negative,Investors fleeing risk-on assets.
2025-11-30,-0.387,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-12-01,-0.998,Negative,Major exchange hack sparks panic selling.
2025-12-02,1.0,Positive,Record high inflows seen in crypto funds.
2025-12-03,0.408,Positive,Market shows strong resilience.
2025-12-04,-0.428,Negative,Investors fleeing risk-on assets.
2025-12-05,-0.904,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-12-06,-0.137,Neutral,Market participants remain undecided.
2025-12-07,0.059,Neutral,Sideways trading continues throughout the session.
2025-12-08,0.473,Positive,Bulls taking control of the market.
2025-12-09,0.611,Positive,Positive regulatory news sparks a rally.
2025-12-10,-0.421,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-12-11,-0.141,Neutral,Low volatility day ahead of fed meeting.
2025-12-12,-0.27,Neutral,Low volatility day ahead of fed meeting.
2025-12-13,0.35,Positive,Record high inflows seen in crypto funds.
2025-12-14,-0.441,Negative,Investors fleeing risk-on assets.
2025-12-15,-0.446,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-12-16,0.233,Neutral,Trading sideways with no clear direction.
2025-12-17,-0.651,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-12-18,-0.611,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-12-19,0.965,Positive,Record high inflows seen in crypto funds.
2025-12-20,-0.047,Neutral,Market participants remain undecided.
2025-12-21,0.022,Neutral,Market consolidating around key levels.
2025-12-22,0.283,Neutral,Market consolidating around key levels.
2025-12-23,-0.391,Negative,Major exchange hack sparks panic selling.
2025-12-24,0.063,Neutral,Market consolidating around key levels.
2025-12-25,-0.378,Negative,Investors fleeing risk-on assets.
2025-12-26,-0.225,Neutral,Sideways trading continues throughout the session.
2025-12-27,0.254,Neutral,Market consolidating around key levels.
2025-12-28,-0.069,Neutral,Market consolidating around key levels.
2025-12-29,-0.185,Neutral,Sideways trading continues throughout the session.
2025-12-30,0.095,Neutral,Low volatility day ahead of fed meeting.
2025-12-31,-0.855,Negative,Investors fleeing risk-on assets.
2026-01-01,1.0,Positive,Positive regulatory news sparks a rally.
2026-01-02,1.0,Positive,Record high inflows seen in crypto funds.
2026-01-03,0.015,Neutral,Market participants remain undecided.
2026-01-04,0.815,Positive,Market shows strong resilience.
2026-01-05,0.365,Positive,Bulls taking control of the market.
2026-01-06,-0.008,Neutral,Low volatility day ahead of fed meeting.
2026-01-07,-0.436,Negative,Major exchange hack sparks panic selling.
2026-01-08,-0.403,Negative,Market bleeds amidst macroeconomic uncertainty.
2026-01-09,-0.009,Neutral,Trading sideways with no clear direction.
2026-01-10,0.065,Neutral,Low volatility day ahead of fed meeting.
2026-01-11,-0.306,Negative,Bears dominating as support levels break.
2026-01-12,0.001,Neutral,Market consolidating around key levels.
2026-01-13,0.816,Positive,Positive regulatory news sparks a rally.
2026-01-14,-0.055,Neutral,Sideways trading continues throughout the session.
2026-01-15,-0.819,Negative,Fears of regulatory crackdown loom.
2026-01-16,-0.244,Neutral,Trading sideways with no clear direction.
2026-01-17,-0.008,Neutral,Market consolidating around key levels.
2026-01-18,-0.683,Negative,Bears dominating as support levels break.
2026-01-19,-0.236,Neutral,Market participants remain undecided.
2026-01-20,-0.648,Negative,Fears of regulatory crackdown loom.
2026-01-21,0.41,Positive,Bulls taking control of the market.
2026-01-22,-0.064,Neutral,Market participants remain undecided.
2026-01-23,0.036,Neutral,Market participants remain undecided.
2026-01-24,-0.202,Neutral,Low volatility day ahead of fed meeting.
2026-01-25,-0.399,Negative,Major exchange hack sparks panic selling.
2026-01-26,0.477,Positive,Positive regulatory news sparks a rally.
2026-01-27,0.471,Positive,Record high inflows seen in crypto funds.
2026-01-28,-0.317,Negative,Major exchange hack sparks panic selling.
2026-01-29,-0.859,Negative,Fears of regulatory crackdown loom.
2026-01-30,-0.254,Neutral,Sideways trading continues throughout the session.
2026-01-31,-0.892,Negative,Bears dominating as support levels break.
2026-02-01,0.191,Neutral,Trading sideways with no clear direction.
2026-02-02,0.4,Positive,Market shows strong resilience.
2026-02-03,-0.141,Neutral,Sideways trading continues throughout the session.
2026-02-04,-0.463,Negative,Investors fleeing risk-on assets.
2026-02-05,-0.844,Negative,Fears of regulatory crackdown loom.
2026-02-06,0.976,Positive,Record high inflows seen in crypto funds.
2026-02-07,-0.133,Neutral,Market participants remain undecided.
2026-02-08,-0.432,Negative,Bears dominating as support levels break.
2026-02-09,0.046,Neutral,Sideways trading continues throughout the session.
2026-02-10,-0.41,Negative,Fears of regulatory crackdown loom.
2026-02-11,-0.286,Neutral,Low volatility day ahead of fed meeting.
2026-02-12,0.363,Positive,Positive regulatory news sparks a rally.
2026-02-13,0.515,Positive,Bulls taking control of the market.
2026-02-14,0.86,Positive,Positive regulatory news sparks a rally.
2026-02-15,-1.0,Negative,Investors fleeing risk-on assets.
2026-02-16,-0.186,Neutral,Sideways trading continues throughout the session.
2026-02-17,0.049,Neutral,Trading sideways with no clear direction.
2026-02-18,-0.353,Negative,Major exchange hack sparks panic selling.
2026-02-19,-0.137,Neutral,Market participants remain undecided.
2026-02-20,0.342,Positive,Bulls taking control of the market.
2026-02-21,-0.123,Neutral,Market consolidating around key levels.
2026-02-22,-0.294,Neutral,Sideways trading continues throughout the session.
2026-02-23,-0.407,Negative,Major exchange hack sparks panic selling.
2026-02-24,-0.037,Neutral,Market consolidating around key levels.
2026-02-25,0.875,Positive,Institutional adoption continues to grow.
2026-02-26,-0.562,Negative,Market bleeds amidst macroeconomic uncertainty.
2026-02-27,-0.574,Negative,Fears of regulatory crackdown loom.
2026-02-28,0.037,Neutral,Sideways trading continues throughout the session.
2026-03-01,-0.511,Negative,Market bleeds amidst macroeconomic uncertainty.
2026-03-02,0.202,Neutral,Sideways trading continues throughout the session.
2026-03-03,-0.729,Negative,Fears of regulatory crackdown loom.
2026-03-04,0.949,Positive,Bulls taking control of the market.
2026-03-05,-0.792,Negative,Major exchange hack sparks panic selling.
2026-03-06,-0.32,Negative,Major exchange hack sparks panic selling.
2026-03-07,-0.289,Neutral,Low volatility day ahead of fed meeting.
2026-03-08,0.027,Neutral,Market participants remain undecided.
2026-03-09,0.306,Positive,Institutional adoption continues to grow.
2026-03-10,0.832,Positive,Institutional adoption continues to grow.
2026-03-11,-0.325,Negative,Market bleeds amidst macroeconomic uncertainty.
2026-03-12,0.286,Neutral,Sideways trading continues throughout the session.
2026-03-13,-0.002,Neutral,Market consolidating around key levels.
2026-03-14,-0.073,Neutral,Market participants remain undecided.
2026-03-15,0.286,Neutral,Sideways trading continues throughout the session.
2026-03-16,0.747,Positive,Bulls taking control of the market.
2026-03-17,-0.454,Negative,Investors fleeing risk-on assets.
2026-03-18,-0.839,Negative,Investors fleeing risk-on assets.
2026-03-19,-0.35,Negative,Major exchange hack sparks panic selling.
2026-03-20,0.108,Neutral,Sideways trading continues throughout the session.
2026-03-21,-0.472,Negative,Fears of regulatory crackdown loom.
2026-03-22,-0.393,Negative,Market bleeds amidst macroeconomic uncertainty.
2026-03-23,0.616,Positive,Institutional adoption continues to grow.
2026-03-24,0.305,Positive,Record high inflows seen in crypto funds.
2026-03-25,0.06,Neutral,Trading sideways with no clear direction.
2026-03-26,-0.746,Negative,Investors fleeing risk-on assets.
2026-03-27,-0.279,Neutral,Market consolidating around key levels.
2026-03-28,0.256,Neutral,Market consolidating around key levels.
2026-03-29,0.083,Neutral,Trading sideways with no clear direction.
2026-03-30,-0.048,Neutral,Low volatility day ahead of fed meeting.
2026-03-31,0.058,Neutral,Market consolidating around key levels.
2026-04-01,0.209,Neutral,Market consolidating around key levels.
